INFO: Initializing raylib 3.7
WARNING: GLFW: Error: 65544 Description: Wayland: Focusing a window requires user interaction
WARNING: GLFW: Error: 65544 Description: Wayland: Window position setting not supported
INFO: DISPLAY: Device initialized successfully
INFO:     > Display size: 1920 x 1080
INFO:     > Render size:  800 x 600
INFO:     > Screen size:  800 x 600
INFO:     > Viewport offsets: 0, 0
INFO: GLAD: OpenGL extensions loaded successfully
INFO: GL: Supported extensions count: 223
INFO: GL: OpenGL device information:
INFO:     > Vendor:   Intel
INFO:     > Renderer: Mesa Intel(R) UHD Graphics 620 (KBL GT2)
INFO:     > Version:  4.6 (Core Profile) Mesa 21.1.4
INFO:     > GLSL:     4.60
INFO: GL: DXT compressed textures supported
INFO: GL: ETC2/EAC compressed textures supported
INFO: TEXTURE: [ID 1] Texture loaded successfully (1x1 - 1 mipmaps)
INFO: TEXTURE: [ID 1] Default texture loaded successfully
INFO: SHADER: [ID 1] Vertex shader compiled successfully
INFO: SHADER: [ID 2] Fragment shader compiled successfully
INFO: SHADER: [ID 3] Program shader loaded successfully
INFO: SHADER: [ID 3] Default shader loaded successfully
INFO: RLGL: Render batch vertex buffers loaded successfully in RAM (CPU)
INFO: RLGL: Render batch vertex buffers loaded successfully in VRAM (GPU)
INFO: RLGL: Default OpenGL state initialized successfully
INFO: TEXTURE: [ID 2] Texture loaded successfully (128x128 - 1 mipmaps)
INFO: FONT: Default font loaded successfully
INFO: TIMER: Target time per frame: 16.667 milliseconds
-11.869	-1.73777	40.1508
-10.1804	0.694933	38.71
-8.36774	2.50064	36.8716
-6.55628	3.69626	34.884
-4.84745	4.38692	32.9297
-3.30832	4.71209	31.1116
-1.97153	4.80513	29.469
-0.842036	4.77331	28.0013
0.0938897	4.69377	26.6898
0.860566	4.61759	25.5109
1.48676	4.57633	24.4432
2.00171	4.58819	23.4702
2.43281	4.66285	22.5801
2.8045	4.8049	21.7656
3.13791	5.01623	21.0228
3.45097	5.29753	20.3508
3.75875	5.64921	19.751
4.07384	6.07184	19.227
4.40685	6.56632	18.7847
4.76678	7.13375	18.4321
5.16129	7.77501	18.1797
5.59694	8.49023	18.0405
6.07917	9.27781	18.0307
6.6123	10.1333	18.1693
7.19916	11.0478	18.4786
7.84063	12.0062	18.9829
8.53492	12.9845	19.7082
9.27655	13.9476	20.6793
10.0551	14.847	21.9167
10.8538	15.6191	23.4309
11.648	16.1853	25.215
12.4043	16.4562	27.2366
13.0796	16.3398	29.4283
13.623	15.7561	31.6824
13.9785	14.6574	33.8518
14.0917	13.0497	35.7622
13.918	11.009	37.2377
13.4332	8.6826	38.1365
12.6414	6.26837	38.3854
11.5792	3.97571	38.0001
10.3119	1.97949	37.0784
8.92308	0.386186	35.7706
7.50021	-0.775924	34.2382
6.12079	-1.54282	32.6194
4.84347	-1.98837	31.0122
3.70478	-2.1984	29.4733
2.72088	-2.25273	28.0276
1.8919	-2.21643	26.6797
1.20715	-2.13786	25.424
0.64963	-2.0504	24.251
0.199609	-1.97563	23.1509
-0.162947	-1.92657	22.1154
-0.456896	-1.91044	21.1377
-0.699163	-1.93086	20.2127
-0.904453	-1.98942	19.3368
-1.08529	-2.08686	18.5074
-1.25222	-2.22379	17.7225
-1.41416	-2.40122	16.9813
-1.57867	-2.62092	16.2831
-1.75239	-2.88553	15.6283
-1.94125	-3.19878	15.018
-2.15085	-3.5655	14.454
-2.38663	-3.99168	13.9394
-2.65415	-4.48447	13.4786
-2.95922	-5.05211	13.0779
-3.30805	-5.7039	12.7459
-3.70737	-6.44988	12.4938
-4.16447	-7.30054	12.3371
-4.68717	-8.26603	12.2955
-5.28367	-9.35513	12.3948
-5.96227	-10.5735	12.6677
-6.73083	-11.9209	13.1554
-7.59587	-13.3875	13.9081
-8.56119	-14.9485	14.9848
-9.62579	-16.5565	16.4518
-10.781	-18.1333	18.3769
-12.0064	-19.5602	20.8185
-13.2654	-20.6714	23.8074
-14.4998	-21.2538	27.3197
-15.6255	-21.064	31.2419
-16.5319	-19.8686	35.3391
-17.0881	-17.5152	39.2431
-17.1593	-14.021	42.4874
-16.6362	-9.64393	44.6091
-15.4708	-4.87781	45.3004
-13.7052	-0.335495	44.5448
-11.4768	3.44939	42.6416
-8.98903	6.19267	40.0865
-6.45865	7.90029	37.377
-4.0654	8.77803	34.8653
-1.92474	9.09691	32.7208
-0.087718	9.09673	30.9747
1.44309	8.94946	29.5847
2.6942	8.76218	28.485
3.70557	8.59436	27.6124
4.5204	8.47505	26.916
5.17954	8.41547	26.3582
5.71888	8.41695	25.9132
6.16858	8.47557	25.5637
6.55309	8.58479	25.2989
6.89172	8.73673	25.1121
7.19924	8.92283	24.9995
7.48651	9.13414	24.9591
7.76113	9.36135	24.9895
8.02784	9.59475	25.0898
8.28901	9.82423	25.2584
8.54489	10.0393	25.4931
8.79396	10.229	25.7898
9.03314	10.3824	26.1428
9.25803	10.489	26.544
9.4632	10.5388	26.9827
9.64248	10.5236	27.4457
9.78935	10.4373	27.9172
9.89735	10.2769	28.3793
9.9606	10.043	28.8133
9.97434	9.7406	29.1999
9.93538	9.37877	29.5214
9.84261	8.9705	29.7624
9.69725	8.53187	29.9112
9.50301	8.08076	29.9607
9.26596	7.63552	29.909
8.99421	7.21343	29.7589
8.6974	6.82952	29.5176
8.38608	6.4957	29.1957
8.071	6.22031	28.806
7.76254	6.00822	28.3624
7.47014	5.86119	27.8792
7.20197	5.77854	27.3698
6.96473	5.75788	26.847
6.76358	5.79576	26.3221
6.60227	5.88831	25.8055
6.48327	6.03165	25.3065
6.408	6.22217	24.8335
6.37703	6.45666	24.3943
6.3903	6.73228	23.9964
6.4473	7.04649	23.6469
6.54717	7.39683	23.3531
6.68878	7.78064	23.1223
6.87077	8.19474	22.962
7.09144	8.6351	22.8799
7.34873	9.09635	22.8836
7.64001	9.57142	22.9806
7.96192	10.051	23.178
8.31012	10.5234	23.4817
8.67902	10.9738	23.8956
9.0615	11.3847	24.4209
9.44871	11.7355	25.055
9.82985	12.0037	25.7895
10.1922	12.1657	26.6099
10.5211	12.1991	27.4939
10.8008	12.0845	28.4111
11.0148	11.8091	29.3238
11.1472	11.3693	30.1885
11.1842	10.7732	30.959
11.1157	10.042	31.5913
10.9367	9.20928	32.0476
10.6488	8.31797	32.3019
10.2603	7.41579	32.3426
9.78621	6.54956	32.1733
9.24674	5.75969	31.8116
8.66389	5.07431	31.2838
8.0656	4.51554	30.6261
7.4739	4.08724	29.872
6.90943	3.78592	29.0534
6.38883	3.60151	28.1981
5.92425	3.52039	27.3283
5.52359	3.52804	26.4613
5.19099	3.6109	25.61
4.92763	3.7575	24.7841
4.7326	3.959	23.9911
4.60366	4.20923	23.2371
4.53792	4.50453	22.5273
4.53235	4.84338	21.8667
4.58419	5.22597	21.2607
4.69116	5.65379	20.7151
4.85161	6.12916	20.2364
5.06454	6.65479	19.8326
5.32959	7.2333	19.5129
5.64689	7.86665	19.2881
6.01686	8.55548	19.1713
6.43998	9.29827	19.1772
6.91638	10.0903	19.3229
7.44539	10.9224	19.6272
8.02492	11.7794	20.1103
8.65068	12.6383	20.792
9.31532	13.467	21.6901
10.0073	14.2222	22.817
10.7098	14.8497	24.175
11.3998	15.2849	25.7512
12.0473	15.4574	27.5109
12.6157	15.298	29.3919
13.0628	14.7503	31.3023
13.3441	13.7855	33.1225
13.4176	12.4165	34.7164
13.2508	10.7075	35.9501
12.8269	8.77322	36.7171
12.1512	6.76337	36.9608
11.2532	4.83583	36.6878
10.1836	3.12574	35.9641
9.00726	1.72186	34.8962
7.79297	0.657851	33.6037
6.60374	-0.0809668	32.1956
5.48958	-0.541413	30.7557
4.47699	-0.786315	29.3288
3.59973	-0.872363	27.9666
2.85436	-0.855818	26.6712
2.23597	-0.778337	25.4451
1.73356	-0.670148	24.2851
1.33293	-0.551641	23.1864
1.01882	-0.435506	22.1436
0.776424	-0.3288	21.152
0.592213	-0.2347	20.2076
0.454388	-0.153872	19.3071
0.353008	-0.0854725	18.4478
0.279924	-0.0278457	17.6274
0.228628	0.0210126	16.8438
0.194024	0.0631741	16.0952
0.172215	0.100619	15.3801
0.160282	0.135166	14.6968
0.156096	0.168452	14.0439
0.158155	0.201954	13.4202
0.165455	0.237021	12.8242
0.177383	0.274921	12.2549
0.19364	0.316889	11.711
0.214182	0.364179	11.1915
0.239183	0.418113	10.6954
0.269006	0.480129	10.2217
0.304194	0.551838	9.76954
0.34547	0.63507	9.33813
0.393738	0.731941	8.92674
0.450108	0.844911	8.53478
0.515911	0.97686	8.16178
0.592739	1.13116	7.80742
0.682481	1.3118	7.47158
0.787371	1.52345	7.15442
0.910056	1.77162	6.85643
1.05366	2.0628	6.57856
1.22185	2.40461	6.32239
1.41899	2.806	6.09036
1.65016	3.27741	5.88603
1.92138	3.831	5.71456
2.23966	4.48082	5.58325
2.6132	5.24293	5.50237
3.05151	6.13544	5.48616
3.56552	7.17824	5.55437
4.16766	8.39248	5.73409
4.87771	9.81103	6.06494
5.69995	11.4308	6.593
6.65513	13.274	7.38592
7.75831	15.3393	8.53003
9.02186	17.6013	10.1344
10.4518	19.9944	12.3307
12.0423	22.3908	15.2657
13.7671	24.5735	19.0813
15.5682	26.2104	23.8718
17.342	26.8447	29.6119
18.9258	25.9314	36.0551
20.0935	22.9582	42.6325
20.571	17.6751	48.4265
20.0883	10.377	52.3342
18.4697	2.05643	53.4826
15.734	-5.82239	51.7385
12.1412	-11.9506	47.9121
8.12572	-15.7808	43.3643
4.14115	-17.5986	39.2996
0.51771	-18.0852	36.3382
-2.58291	-17.8558	34.5671
-5.1285	-17.2754	33.7994
-7.15306	-16.4918	33.7738
-8.70958	-15.5285	34.2389
-9.84611	-14.3641	34.9713
-10.5991	-12.9806	35.7742
-10.9961	-11.3909	36.4773
-11.0619	-9.64733	36.9437
-10.8261	-7.83758	37.0804
-10.328	-6.06847	36.8465
-9.61804	-4.44447	36.2535
-8.75574	-3.04731	35.3546
-7.80429	-1.92322	34.2279
-6.82408	-1.08106	32.9568
-5.86687	-0.499255	31.615
-4.97223	-0.137445	30.2586
-4.16641	0.0520253	28.9251
-3.46331	0.115402	27.6359
-2.86684	0.092462	26.4009
-2.3736	0.0145138	25.2231
-1.97557	-0.0955864	24.1015
-1.66222	-0.222362	23.0334
-1.42224	-0.356255	22.0158
-1.24259	-0.493684	21.0349
-1.11777	-0.629707	20.1102
-1.03642	-0.766199	19.2281
-0.991382	-0.904957	18.3868
-0.976977	-1.04872	17.5845
-0.988935	-1.20084	16.82
-1.02425	-1.36511	16.0922
-1.08106	-1.54564	15.4003
-1.1585	-1.7469	14.7437
-1.25657	-1.97375	14.1221
-1.3761	-2.23151	13.5357
-1.51868	-2.52607	12.9853
-1.68658	-2.86402	12.4721
-1.88283	-3.25279	11.9983
-2.11116	-3.70073	11.5671
-2.3761	-4.21729	11.1832
-2.68298	-4.813	10.8532
-3.038	-5.49956	10.586
-3.44827	-6.28965	10.394
-3.92186	-7.1967	10.2935
-4.46769	-8.23417	10.3064
-5.09546	-9.41447	10.4615
-5.81532	-10.7471	10.7961
-6.63731	-12.2354	11.3579
-7.57037	-13.8726	12.2066
-8.62078	-15.6341	13.4145
-9.78972	-17.4693	15.0647
-11.0697	-19.2887	17.2455
-12.4396	-20.9515	20.0378
-13.8583	-22.2531	23.4912
-15.2575	-22.9236	27.5871
-16.5352	-22.6466	32.1905
-17.5538	-21.1142	37.001
-18.1472	-18.1288	41.534
-18.1442	-13.7331	45.1713
-17.409	-8.31135	47.3167
-15.8926	-2.56788	47.6253
-13.6717	2.67343	46.1887
-10.9475	6.77352	43.5266
-7.99387	9.49368	40.3561
-5.07916	10.9817	37.2975
-2.40224	11.5858	34.7101
-0.0708089	11.6613	32.7035
1.88463	11.4725	31.2362
3.48267	11.1797	30.2083
4.76556	10.8651	29.5146
5.7822	10.5638	29.0658
6.57915	10.285	28.792
7.19682	10.0267	28.6401
7.66849	9.78281	28.5699
8.0209	9.54691	28.5504
8.27524	9.31421	28.5578
8.44842	9.08203	28.5731
8.55402	8.84995	28.582
8.60335	8.61946	28.5734
8.60603	8.39357	28.5394
8.57062	8.1763	28.4749
8.50489	7.97217	28.3773
8.4161	7.7858	28.2461
8.31105	7.62151	28.0828
8.19612	7.483	27.8904
8.07726	7.37325	27.673
7.95992	7.29438	27.4357
7.84899	7.24766	27.184
7.74877	7.23361	26.924
7.6629	7.25202	26.6615
7.59442	7.3021	26.4027
7.5457	7.38257	26.1535
7.51851	7.49174	25.9196
7.51405	7.62758	25.7064
7.53297	7.7877	25.5191
7.57543	7.96939	25.3626
7.64109	8.16956	25.2416
7.72918	8.38471	25.1602
7.83844	8.6108	25.122
7.96717	8.84328	25.1304
8.1132	9.07694	25.1878
8.27383	9.30594	25.2957
8.44585	9.52376	25.4547
8.62551	9.72332	25.664
8.80849	9.89709	25.9212
8.98993	10.0373	26.2222
9.16451	10.1364	26.5607
9.3265	10.1873	26.9285
9.46998	10.1841	27.3152
9.58901	10.1224	27.7086
9.67903	9.99878	28.0997
9.73233	9.81604	28.4638
9.74628	9.57719	28.791
9.7181	9.28907	29.0671
9.64659	8.96141	29.2798
9.53239	8.60627	29.4192
9.37803	8.23734	29.479
9.18791	7.86887	29.4563
8.96806	7.51469	29.3521
8.72582	7.18733	29.1708
8.46939	6.89726	28.9196
8.20736	6.65249	28.6078
7.9482	6.45846	28.2463
7.6999	6.31818	27.8465
7.4696	6.23257	27.4197
7.26342	6.20094	26.9769
7.08633	6.22145	26.5286
6.94218	6.29154	26.0843
6.83374	6.40834	25.6529
6.76283	6.56886	25.2427
6.7305	6.77018	24.8612
6.73712	7.00946	24.5156
6.78251	7.28388	24.2131
6.86607	7.59057	23.9603
6.98683	7.92636	23.7641
7.14342	8.28753	23.6309
7.33412	8.66959	23.5673
7.5567	9.06695	23.5796
7.80842	9.47258	23.6735
